store_id,store_name,store_number,street_address,city_name,state_iso2_code,postal_code,place_name,state_fips_code,county_fips_code,country_iso3_code,trade_channel,trade_sub_channel,parent_company_store_count,independent_store_indicator,latitude,longitude,lat_long_precision,annual_sales_range,annual_sales,square_feet,full_time_employee_count,checkout_lane_count,owner_id,owner_family_id,owner_name,owner_city,owner_state_iso2_code,owner_state_fips_code,owner_county_fips_code,supplier_id,supplier_family_id,supplier_name,supplier_city_name,supplier_state_iso2_code,supplier_state_fips_code,supplier_county_fips_code,closest_dc_name,closest_dc_distance_miles
518973,Cash Saver,,325 N 3rd St,Gadsden,AL,359013201,Gadsden,1,55,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,34.0162,-85.9993,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,16000,23,5,999999,99999,Independent,,,,,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,202
967465,Cash Saver,727,1215 Truman St,Buffalo,MO,65622,Buffalo,29,59,USA,Grocery,Supermarket-Conventional,26-50 Stores,Chain Store,37.6297,-93.1048,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,18000,13,5,31633,67240,G & W Foods Inc,Willow Springs,MO,29,91,1113,4110,Assoc Wholesale/Springfield Div,Springfield,MO,29,77,EDWARDSVILLE (GROC),182
530286,Cash Saver,4654,101 Wilder Dr,Hooks,TX,755615072,Hooks,48,37,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,33.4708,-94.2898,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,8000,11,3,195976,31425,Rehkopfs Enterprises Inc,Texarkana,TX,48,37,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,184
3648899,Cash Saver,97,303 E Camp Wisdom Rd,Duncanville,TX,751162705,Duncanville,48,113,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,32.662,-96.9028,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,31000,44,9,408687,55950,A & S Supermarkets LLC,Dallas,TX,48,113,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,24
459806,Cash Saver,22,112 W Knight St,Portland,TN,371481415,Portland,47,165,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.5755,-86.5147,Geocoded to specific address,"$12,000,001 to $16,000,000",13000000,24000,24,8,89681,1808,Oeser Food Stores Inc,Goodlettsville,TN,47,37,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,142
542545,Cash Saver,4660,413 S Central Ave,Idabel,OK,747456059,Idabel,40,89,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,33.891,-94.826,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,11000,15,6,195976,31425,Rehkopfs Enterprises Inc,Texarkana,TX,48,37,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,167
542659,Cash Saver,4656,800 N Kings Hwy,Texarkana,TX,75501,Wake Village,48,37,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,33.424,-94.1264,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,11000,9,5,195976,31425,Rehkopfs Enterprises Inc,Texarkana,TX,48,37,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,192
3690229,Cash Saver,,622 E End Blvd S Ste A,Marshall,TX,756705614,Marshall,48,203,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,32.5396,-94.391,Geocoded to specific address,"$4,000,001 to $6,000,000",4160000,10000,21,4,15219,29150,Kenyan Enterprises Inc,Springhill,LA,22,119,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,FORT WORTH,170
389134,Cash Saver,11,213 W Main St,Hendersonville,TN,370753306,Hendersonville,47,165,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.3051,-86.6189,Geocoded to specific address,"$12,000,001 to $16,000,000",15600000,19000,22,4,199313,32357,S & C Foods Inc,Old Hickory,TN,47,37,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,130
428432,Cash Saver,6630,106 Grubb Cir,Livingston,AL,35470,Livingston,1,119,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,32.5842,-88.1864,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,14000,15,4,400385,53111,Rameys Marketplace/HQ,Purvis,MS,28,73,400344,4110,Assoc Wholesale/Gulf Coast Div,Pearl River,LA,22,103,HUMBOLDT,223
1825568,Cash Saver,3071,600 S Ash St,Pine Bluff,AR,716032227,Pine Bluff,5,69,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,34.2232,-92.0167,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,16000,22,4,15219,29150,Kenyan Enterprises Inc,Springhill,LA,22,119,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,208
1902017,Cash Saver,4657,3639 E 9th St,Texarkana,AR,718548301,Texarkana,5,91,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,33.4321,-94.0003,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,18000,36,2,195976,31425,Rehkopfs Enterprises Inc,Texarkana,TX,48,37,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,199
1794830,Cash Saver,237,4129 SE 29th St,Oklahoma City,OK,731152643,Del City,40,109,USA,Grocery,Supermarket-Conventional,51-100 Stores,Chain Store,35.4353,-97.4428,Geocoded to specific address,"$16,000,001 to $20,000,000",19500000,41000,59,9,194648,9545,Homeland Stores Inc,Oklahoma City,OK,40,109,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,193
52652,Cash Saver,,312 E High St,Lebanon,TN,370872902,Lebanon,47,189,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,36.2119,-86.2853,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,18000,27,4,999999,99999,Independent,,,,,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,147
52456,Cash Saver,75,795 S Main St,Ashland City,TN,370151418,Ashland City,47,21,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.2668,-87.0591,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,12000,17,3,199313,32357,S & C Foods Inc,Old Hickory,TN,47,37,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,106
55094,Cash Saver,51,4049 Elvis Presley Blvd,Memphis,TN,381165826,Memphis,47,157,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,35.0381,-90.0252,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,35000,29,7,25782,4440,Castle Retail Group,Memphis,TN,47,157,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,83
808636,Cash Saver,19,2130 E Ledbetter Dr,Dallas,TX,752167435,Dallas,48,113,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,32.6865,-96.7887,Geocoded to specific address,"$12,000,001 to $16,000,000",14300000,43000,74,13,408687,55950,A & S Supermarkets LLC,Dallas,TX,48,113,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,30
578265,Cash Saver,5229,405 N Military St,Loretto,TN,384692331,Loretto,47,99,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,35.0849,-87.4306,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,11000,16,4,63290,36010,Tietgens Enterprises Inc,Brentwood,TN,47,187,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,93
573589,Cash Saver,74,2223 Singleton Blvd,Dallas,TX,752123783,Dallas,48,113,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,32.7788,-96.8587,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,28000,51,8,408687,55950,A & S Supermarkets LLC,Dallas,TX,48,113,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,28
55531,Cash Saver,3867,204 W Main St,Camden,TN,383201609,Camden,47,5,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,36.0584,-88.1081,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,19000,32,6,999999,99999,Independent,,,,,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,46
88782,Cash Saver,62,405 E Us Highway 24,Independence,MO,640502907,Independence,29,95,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,39.101,-94.4089,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,18000,25,7,999999,99999,Independent,,,,,1124,4110,Assoc Wholesale/Kansas City Div,Kansas City,KS,20,209,EDWARDSVILLE (GROC),233
307590,Cash Saver Cost Plus,3,2969 Jackson St,Paducah,KY,420033910,Paducah,21,145,USA,Grocery,Supermarket-Conventional,2-3 Stores,Chain Store,37.0668,-88.6311,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,26000,44,7,48888,4620,Banks Grocery Co,Paducah,KY,21,145,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,90
108659,Cash Saver Cost Plus Food,1424,1613 N County Rd W,Odessa,TX,797632915,Odessa,48,135,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,31.8514,-102.3927,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,12000,62,4,187994,67125,Lawrence Management Services,Sweetwater,TX,48,353,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,302
108184,Cash Saver Cost Plus Food,1430,1729 Lockwood St,Tahoka,TX,79373,Tahoka,48,305,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,33.1664,-101.7996,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,10000,18,4,187994,67125,Lawrence Management Services,Sweetwater,TX,48,353,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,263
436157,Cash Saver Cost Plus Food,1422,155 Sayles Blvd,Abilene,TX,796052001,Abilene,48,441,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,32.4484,-99.7478,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,15000,29,5,187994,67125,Lawrence Management Services,Sweetwater,TX,48,353,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,143
277096,Cash Saver Cost Plus Food Outlet,11,1620 Madison Ave,Memphis,TN,381042568,Memphis,47,157,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,35.1381,-90.0072,Geocoded to specific address,"$25,000,001 to $30,000,000",28600000,55000,70,11,25782,4440,Castle Retail Group,Memphis,TN,47,157,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,78
294605,Cash Saver IGA,7842,3905 Telephone Rd,Fort Worth,TX,761352907,Fort Worth,48,439,USA,Grocery,Supermarket-Conventional,2-3 Stores,Chain Store,32.8133,-97.4333,Geocoded to specific address,"$4,000,001 to $6,000,000",4160000,20000,24,4,25434,11880,Diamond Food Markets Inc,Azle,TX,48,439,68802,4110,Assoc Wholesale/Oklahoma Div,Oklahoma City,OK,40,109,FORT WORTH,14
527453,Cash Savers Market,,5024 Poplar Level Rd,Louisville,KY,402191124,Louisville,21,111,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,38.1648,-85.68,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,10000,18,3,999999,99999,Independent,,,,,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,WINCHESTER,82
27047,Casselman Market,,3249 Chestnut Ridge Rd,Grantsville,MD,215361370,Grantsville,24,23,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,39.6965,-79.0991,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,12000,36,3,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,WILLIAMSPORT,69
1574824,Cattlemans,,11400 Telegraph Rd,Taylor,MI,481804078,Taylor,26,163,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,42.2237,-83.2694,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,16000,38,6,999999,99999,Independent,,,,,18751,34780,Spartan Stores/Dist Ctr,Byron Center,MI,26,81,AUSTINBURG,128
68925,Cattlemans,,25225 Van Dyke Ave,Center Line,MI,480151440,Center Line,26,99,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,42.4799,-83.0273,Geocoded to specific address,"$8,000,001 to $12,000,000",10400000,24000,30,10,999999,99999,Independent,,,,,18751,34780,Spartan Stores/Dist Ctr,Byron Center,MI,26,81,AUSTINBURG,121
90738,Cecil Ks Hometown Market,877,423 Arizona Ave,Holton,KS,664361239,Holton,20,85,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,39.4643,-95.7479,Geocoded to specific address,"$2,000,001 to $4,000,000",2600000,10000,32,6,999999,99999,Independent,,,,,1124,4110,Assoc Wholesale/Kansas City Div,Kansas City,KS,20,209,EDWARDSVILLE (GROC),307
472894,Cedarville Food,,30 N M 129,Cedarville,MI,49719,Cedarville,26,97,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,46.0002,-84.3629,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,16000,29,4,999999,99999,Independent,,,,,6321,34780,Great Lakes Foods,Menominee,MI,26,109,AUSTINBURG,339
1666263,Central Park Fruit Market,,3604 W Grand Ave,Chicago,IL,606513903,Chicago,17,31,USA,Grocery,Superette,1 Store,Independent Store,41.9025,-87.717,Geocoded to specific address,"$1,000,001 to $1,500,000",1404000,8000,8,1,999999,99999,Independent,,,,,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,162
71141,Central Shoprite Market,138,500 Goodrich St,Vassar,MI,487689205,Vassar,26,157,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,43.3633,-83.5802,Geocoded to specific address,"$6,000,001 to $8,000,000",7800000,30000,48,9,999999,99999,Independent,,,,,18751,34780,Spartan Stores/Dist Ctr,Byron Center,MI,26,81,AUSTINBURG,176
334349,Cermak Fresh Market,9,3311 W 26th St,Chicago,IL,606234036,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.8445,-87.7082,Geocoded to specific address,"$4,000,001 to $6,000,000",4680000,12000,37,7,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,159
83938,Cermak Fresh Market,12,3033 S Halsted St,Chicago,IL,606085804,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.8389,-87.6463,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,18000,42,13,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,157
799590,Cermak Fresh Market,6,4234 N Kedzie Ave,Chicago,IL,606182402,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.9585,-87.7082,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,17000,44,7,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,165
3790533,Cermak Fresh Market,11,7220 S Cicero Ave,Chicago,IL,606295815,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.7614,-87.7429,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,23000,33,8,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,156
84743,Cermak Fresh Market,18,5129 W Belmont Ave,Chicago,IL,606414207,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.9387,-87.7553,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,24000,35,6,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,165
7972366,Cermak Fresh Market,19,950 Winston Plz,Melrose Park,IL,601601502,Melrose Park,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.9076,-87.8475,Geocoded to specific address,"$30,000,001 to $35,000,000",33800000,47000,32,10,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,167
84801,Cermak Fresh Market,15,6623 N Damen Ave,Chicago,IL,606455101,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,42.0024,-87.6803,Geocoded to specific address,"$25,000,001 to $30,000,000",28600000,45000,34,6,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,166
2021842,Cermak Fresh Market,8,5220 S Pulaski Rd,Chicago,IL,606324222,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.7981,-87.7233,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,25000,39,8,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,157
7526449,Cermak Fresh Market,17,1236 S Barclay St,Milwaukee,WI,53204,Milwaukee,55,79,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,43.0186,-87.9098,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,38000,40,10,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,229
420180,Cermak Fresh Market,10,1250 N Lake St,Aurora,IL,605062453,Aurora,17,89,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.7824,-88.3205,Geocoded to specific address,"$16,000,001 to $20,000,000",18200000,68000,43,12,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,180
7457957,Cermak Fresh Market,16,4000 W Diversey Ave,Chicago,IL,606392102,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.9318,-87.7298,Geocoded to specific address,"$8,000,001 to $12,000,000",9100000,10000,39,6,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,164
7019643,Cermak Fresh Market,13,1541 Miller Park Way,Milwaukee,WI,532143654,Milwaukee,55,79,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,43.0147,-87.9678,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,12000,35,6,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,230
1508853,Cermak Produce,2,4401 W Armitage Ave,Chicago,IL,606393523,Chicago,17,31,USA,Grocery,Supermarket-Conventional,11-25 Stores,Chain Store,41.917,-87.7367,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,12000,43,5,202992,6524,Cermak Produce Inc,Chicago,IL,17,31,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,164
563330,Cermak Produce,,2701 W North Ave,Chicago,IL,606475236,Chicago,17,31,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,41.9102,-87.6949,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,15000,60,4,999999,99999,Independent,,,,,19268,10540,UNFI/Dist Ctr,Urbana,IL,17,19,MUNCIE,162
7503691,Chamberlins,6,4924 E Colonial Dr,Orlando,FL,328034310,Orlando,12,95,USA,Grocery,Supermarket-Natural/Gourmet Foods,11-25 Stores,Chain Store,28.5533,-81.3255,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,8000,27,3,182191,14800,The Healthy Edge Inc,Tulsa,OK,40,143,85924,34842,Kehe Food Dist Ctr,Elkton,FL,12,109,PLANT CITY,58
1525230,Chamberlins Market & Cafe,8,1521 Bartow Rd,Lakeland,FL,338016551,Lakeland,12,105,USA,Grocery,Supermarket-Natural/Gourmet Foods,11-25 Stores,Chain Store,28.025,-81.9263,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,9000,27,3,182191,14800,The Healthy Edge Inc,Tulsa,OK,40,143,85924,34842,Kehe Food Dist Ctr,Elkton,FL,12,109,PLANT CITY,8
1667405,Chamberlins Natural Foods,5,1114 N John Young Pkwy,Kissimmee,FL,347414201,Kissimmee,12,97,USA,Grocery,Supermarket-Natural/Gourmet Foods,11-25 Stores,Chain Store,28.303,-81.4161,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,9000,30,2,182191,14800,The Healthy Edge Inc,Tulsa,OK,40,143,85924,34842,Kehe Food Dist Ctr,Elkton,FL,12,109,PLANT CITY,44
7066261,Chamberlins Natural Foods,,3005 W Lake Mary Blvd Ste 124,Lake Mary,FL,327466002,Lake Mary,12,117,USA,Grocery,Supermarket-Natural/Gourmet Foods,11-25 Stores,Chain Store,28.7548,-81.3334,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,10000,27,5,182191,14800,The Healthy Edge Inc,Tulsa,OK,40,143,85924,34842,Kehe Food Dist Ctr,Elkton,FL,12,109,PLANT CITY,67
94361,Champagnes,687,901 Tate Cove Rd,Ville Platte,LA,705863537,Ville Platte,22,39,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,30.6921,-92.2624,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,12000,19,4,195406,1800,Champagne Quality Food Inc,Ville Platte,LA,22,39,921,3570,Associated Grocers Inc,Baton Rouge,LA,22,33,FORT WORTH,325
94257,Champagnes,686,1051 W Maple Ave,Eunice,LA,705355237,Eunice,22,97,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,30.4875,-92.4265,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,21000,22,4,999999,99999,Independent,,,,,921,3570,Associated Grocers Inc,Baton Rouge,LA,22,33,FORT WORTH,323
389370,Champagnes Marche Supermarket,,3802 Hwy 31,Leonville,LA,70551,Leonville,22,97,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,30.471,-91.9792,Geocoded to block group,"$2,000,001 to $4,000,000",3120000,8000,23,2,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,FORT WORTH,347
468402,Champagnes Market,689,9103 Cameron St,Duson,LA,70529,Duson,22,55,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,30.2351,-92.1849,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,8000,26,5,195406,1800,Champagne Quality Food Inc,Ville Platte,LA,22,39,921,3570,Associated Grocers Inc,Baton Rouge,LA,22,33,FORT WORTH,344
16808,Chanatrys,,485 French Rd,Utica,NY,135025987,Utica,36,65,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,43.0848,-75.2825,Geocoded to specific address,"$12,000,001 to $16,000,000",13000000,28000,32,4,999999,99999,Independent,,,,,2170,7080,Bozzutos Inc/Dist Ctr,Cheshire,CT,9,9,WILLIAMSPORT,275
51821,Chandlers,,235 Hwy 21 Byp,Frisco City,AL,36445,Frisco City,1,99,USA,Grocery,Superette,1 Store,Independent Store,31.433,-87.4011,Geocoded to block group,"$1,500,001 to $2,000,000",1976000,9000,9,2,999999,99999,Independent,,,,,400344,4110,Assoc Wholesale/Gulf Coast Div,Pearl River,LA,22,103,HUMBOLDT,311
1805243,Chang Li Supermarket,,2079 Benedict Ave,Bronx,NY,104624403,Bronx,36,5,USA,Grocery,Supermarket-Conventional,1 Store,Independent Store,40.8349,-73.8551,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,12000,18,4,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,WILLIAMSPORT,226
2519681,Chappells Hometown Foods,7,10041 Us Highway 70 E,McEwen,TN,371014490,McEwen,47,85,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.1053,-87.6254,Geocoded to specific address,"$6,000,001 to $8,000,000",6500000,12000,12,4,195119,9135,Chappells Hometown Foods,Dickson,TN,47,43,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,72
52469,Chappells Hometown Foods,8,1795 Highway 100,Centerville,TN,370331063,Centerville,47,81,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,35.8348,-87.4316,Geocoded to specific address,"$2,000,001 to $4,000,000",3120000,8000,12,4,195119,9135,Chappells Hometown Foods,Dickson,TN,47,43,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,80
52828,Chappells Hometown Foods,3,2005 Highway 47 N,White Bluff,TN,371874107,White Bluff,47,43,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.109,-87.2272,Geocoded to specific address,"$4,000,001 to $6,000,000",5200000,11000,20,4,195119,9135,Chappells Hometown Foods,Dickson,TN,47,43,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,94
609615,Chappells Hometown Foods,5021,691 Highway 70 E,Dickson,TN,370552108,Dickson,47,43,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.0761,-87.3635,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,13000,12,3,195119,9135,Chappells Hometown Foods,Dickson,TN,47,43,12115,4110,Assoc Wholesale/Nashville Div,Goodlettsville,TN,47,37,HUMBOLDT,86
559864,Chappells Hometown Foods,5,990 Pomona Rd,Dickson,TN,370553462,Dickson,47,43,USA,Grocery,Supermarket-Conventional,4-5 Stores,Chain Store,36.0327,-87.3514,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,12000,14,3,195119,9135,Chappells Hometown Foods,Dickson,TN,47,43,12092,4110,Assoc Wholesale/Memphis Div,Southaven,MS,28,33,HUMBOLDT,86
364020,Charles Johns Big M,714,111 Elm Lake Rd,Speculator,NY,12164,Speculator,36,41,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,43.5027,-74.3634,Geocoded to specific address,"$2,000,001 to $4,000,000",3640000,10000,22,4,999999,99999,Independent,,,,,90593,7820,C & S Wholesale/Dist Ctr,Du Bois,PA,42,33,WILLIAMSPORT,324
90323,Checkers Supermarket,7160,2300 Louisiana St,Lawrence,KS,660464718,Lawrence,20,45,USA,Grocery,Supermarket-Conventional,1 Store,Chain Store,38.9423,-95.241,Geocoded to specific address,"$25,000,001 to $30,000,000",29900000,38000,47,9,999999,99999,Independent,,,,,1124,4110,Assoc Wholesale/Kansas City Div,Kansas City,KS,20,209,EDWARDSVILLE (GROC),278
1964468,Cheese Haven,,2920 East Harbor Rd,Port Clinton,OH,434522613,Port Clinton,39,123,USA,Grocery,Supermarket-Natural/Gourmet Foods,1 Store,Independent Store,41.5236,-82.86,Geocoded to specific address,"$2,000,001 to $4,000,000",2028000,9000,13,1,999999,99999,Independent,,,,,888888,88888,Small Supplier,,,,,AUSTINBURG,105
1579915,Cheraw IGA,657,280 Highway 1 S,Cheraw,SC,295202848,Cheraw,45,25,USA,Grocery,Supermarket-Conventional,101-200 Stores,Chain Store,34.688,-79.8973,Geocoded to specific address,"$12,000,001 to $16,000,000",13000000,22000,43,9,86846,25410,Floco Foods Inc,Scranton,SC,45,41,22868,25410,W Lee Flowers & Co Inc,Scranton,SC,45,41,WINCHESTER,331
